"","HG00759","HG00766","HG00844","HG00851","HG00864","HG00867","HG00879","HG00881","HG00956","HG00978","HG00982","HG01028","HG01029","HG01031","HG01046","HG01794","HG01795","HG01796","HG01797","HG01798","HG01799","HG01800","HG01801","HG01802","HG01804","HG01805","HG01806","HG01807","HG01808","HG01809","HG01810","HG01811","HG01812","HG01813","HG01815","HG01816","HG01817","HG02151","HG02152","HG02153","HG02154","HG02155","HG02156","HG02164","HG02165","HG02166","HG02168","HG02169","HG02170","HG02173","HG02176","HG02178","HG02179","HG02180","HG02181","HG02182","HG02184","HG02185","HG02186","HG02187","HG02188","HG02190","HG02250","HG02351","HG02353","HG02355","HG02356","HG02358","HG02360","HG02364","HG02367","HG02371","HG02373","HG02374","HG02375","HG02379","HG02380","HG02382","HG02383","HG02384","HG02385","HG02386","HG02389","HG02390","HG02391","HG02392","HG02394","HG02395","HG02396","HG02397","HG02398","HG02399","HG02401","HG02402","HG02405","HG02406","HG02407","HG02408","HG02409","HG02410"
"HG02176",-0.0364625974824564,0.31444426683108,0.134340688144475,0.0527976030304368,0.0321225229492371,0.0741125984893308,0.0369238275528444,0.134340688144475,0.134340688144475,0.18298495138084,0.134340688144475,-0.0848634464905911,-0.0805551051126238,0.197811231096106,-0.0352916996517572,0.0466916268205293,0.0675698604162404,0.0016965091368408,-0.246031156010555,0.0442112283894033,-0.096822642925329,0.0649682894347379,-0.100981562753315,-0.0789901163681082,0.0392729430429972,0.182465667726357,0.573890456199631,0.328260878506827,-0.0488014617011088,-0.0299602226653724,-0.248920381285993,0.573890456199631,0.573890456199631,0.328260878506827,-0.0229925921108059,0.126731423303033,0.134717584605715,-0.0872125955925799,0.0640001318909057,0.456858528447714,-0.110946599005531,0.00974479187291373,0.573890456199631,0.0990262630992554,-0.10255389194453,-0.0142415008681599,0.134340688144475,-0.0364625974824564,0.134340688144475,-0.0782798972289167,0.455325453749119,0.182465667726356,0.573890456199631,0.0166458648045817,-0.158746572525179,-0.00759511272622238,-0.157169385606794,0.0385511027399072,0.22200352409243,-0.0430624243943688,0.342553368871281,-0.0190653124792917,0.169219765336792,-0.248922765949177,0.0244461820758159,0.0954725510212636,-0.0349050110456154,0.135728059778778,0.129474300244952,0.328260878506827,0.182465667726357,0.573890456199631,0.0445574170232032,0.203023185523968,0.0326142248891138,0.182465667726357,0.195429415231209,-0.242122306515104,0.134340688144475,0.328260878506827,-0.182913939598872,0.234657062262024,0.328260878506827,0.328260878506827,0.182465667726357,0.0404374445362263,0.573890456199632,0.182465667726357,-0.0229925921108059,-0.0445720778877904,0.111180531588274,-0.0784730822390557,0.217531994263979,0.0804276596202016,-0.0798316950684778,-0.134864456286294,-0.0349299636045598,-0.0798316950684778,-0.0488014617011088,0.032508247465231
"HG02178",0.0130325421470826,0.291089658184061,0.130545155204763,-0.0779787534867962,0.101399424833458,-0.0502072595639751,-0.105354851564633,0.130545155204763,0.130545155204763,0.0796395185479979,0.130545155204763,0.0450679650222003,0.00695879532049668,0.11039899358691,0.038691669680611,-0.0916400786622819,0.160581008129245,0.102866793457691,0.0371474330618818,0.324900180630813,0.209997962952708,0.15605539982805,-0.0123847245812676,0.0168115922058996,-0.10143796831763,0.516326503430926,0.182465667726356,0.266566994602032,0.036578564895579,0.0645235230416061,0.0259480962713568,0.182465667726356,0.182465667726356,0.266566994602031,0.0653196382415953,0.0537189188747099,0.130934665332422,0.222295885292817,-0.0656814700496075,0.420077464231487,0.181989391806122,0.0725478453976861,0.182465667726356,-0.013945517298248,0.183265444184078,-0.109714631856563,0.130545155204763,0.0130325421470826,0.130545155204763,0.0210813477939029,0.182465667726356,0.395619046318235,0.182465667726356,-0.125030835767515,-0.054722695610121,-0.108327977940081,0.00177116620516352,0.0995522695732234,-0.105229981390852,0.00416288724830058,-0.146459207366785,-0.0194285280000955,0.0434615854735538,0.013786198019035,0.781533140663113,-0.00625300485300796,-0.0247957894706839,0.103635924286446,-0.0172138282600003,0.266566994602032,0.516326503430926,0.182465667726356,0.115010427871337,0.121007090960918,-0.103812758143506,0.516326503430926,0.10553892645956,0.0143524374122697,0.130545155204763,0.266566994602032,0.343087236900955,-0.0714738132250168,0.266566994602032,0.266566994602032,0.516326503430926,0.108561592860663,0.182465667726356,0.516326503430926,0.0653196382415953,0.0295499290128144,0.0576725320654733,-0.0283925748735756,-0.0960624298115796,0.0124396213362925,-0.0191729294436,0.165619292832887,0.0391906126228233,-0.0191729294436,0.036578564895579,-0.110645854384702
"HG02179",-0.0364625974824564,0.31444426683108,0.134340688144475,0.0527976030304368,0.0321225229492371,0.0741125984893308,0.0369238275528444,0.134340688144475,0.134340688144475,0.18298495138084,0.134340688144475,-0.0848634464905911,-0.0805551051126238,0.197811231096106,-0.0352916996517572,0.0466916268205293,0.0675698604162404,0.0016965091368408,-0.246031156010555,0.0442112283894033,-0.096822642925329,0.0649682894347379,-0.100981562753315,-0.0789901163681082,0.0392729430429972,0.182465667726357,0.573890456199631,0.328260878506827,-0.0488014617011088,-0.0299602226653724,-0.248920381285993,0.573890456199631,0.573890456199631,0.328260878506827,-0.0229925921108059,0.126731423303033,0.134717584605715,-0.0872125955925799,0.0640001318909057,0.456858528447714,-0.110946599005531,0.00974479187291373,0.573890456199631,0.0990262630992554,-0.10255389194453,-0.0142415008681599,0.134340688144475,-0.0364625974824564,0.134340688144475,-0.0782798972289167,0.573890456199631,0.182465667726356,0.455325453749119,0.0166458648045817,-0.158746572525179,-0.00759511272622238,-0.157169385606794,0.0385511027399072,0.22200352409243,-0.0430624243943688,0.342553368871281,-0.0190653124792917,0.169219765336792,-0.248922765949177,0.0244461820758159,0.0954725510212636,-0.0349050110456154,0.135728059778778,0.129474300244952,0.328260878506827,0.182465667726357,0.573890456199631,0.0445574170232032,0.203023185523968,0.0326142248891138,0.182465667726357,0.195429415231209,-0.242122306515104,0.134340688144475,0.328260878506827,-0.182913939598872,0.234657062262024,0.328260878506827,0.328260878506827,0.182465667726357,0.0404374445362263,0.573890456199632,0.182465667726357,-0.0229925921108059,-0.0445720778877904,0.111180531588274,-0.0784730822390557,0.217531994263979,0.0804276596202016,-0.0798316950684778,-0.134864456286294,-0.0349299636045598,-0.0798316950684778,-0.0488014617011088,0.032508247465231
"HG02180",0.26512243141295,0.12469919786839,0.11968276834917,0.0810371588305789,0.0284091551992334,0.0894833774418467,0.179011972817171,0.11968276834917,0.11968276834917,0.174320010794463,0.11968276834917,-0.00390065375112595,0.0672210313397363,-0.0533443967843811,0.296080462820779,0.143667179018542,-0.0712954520851225,0.193454054265119,-0.024392232165866,-0.0949049126829735,0.257532951489206,-0.0921145125019504,0.053528276882895,-0.0248223778952886,0.142093201652204,-0.125030835767516,0.0166458648045817,-0.0784137442018259,0.331324674140884,0.305737781506128,-0.0829076508391696,0.0166458648045817,0.0166458648045817,-0.0784137442018255,0.252212591125998,0.207573973510365,0.141376372773972,0.162312392613476,0.126713293778346,0.00665532362231488,0.326624934691714,0.288370495666612,0.0166458648045817,0.315376574817948,0.309500614338839,0.375637624361999,0.11968276834917,0.26512243141295,0.11968276834917,0.11433213885895,0.0166458648045817,-0.125030835767515,0.0166458648045817,0.546233848855269,0.233821128511142,0.48192682873495,0.227464087295559,-0.0345495331035742,0.36158005173301,0.285788058249395,0.354671005762356,-0.0843147520414287,0.0961602824264905,-0.111821765467207,-0.140540509766871,0.329001588209531,-0.153616808666843,0.213889138205822,0.233567295049454,-0.0784137442018259,-0.125030835767516,0.0166458648045817,-0.0233426062812252,-0.0358802613419012,0.107517501724157,-0.125030835767516,-0.0483526754233941,-0.0674338435447888,0.11968276834917,-0.0784137442018259,0.278691838162582,0.309420900711625,-0.0784137442018259,-0.0784137442018259,-0.125030835767516,-0.0145111858308028,0.0166458648045819,-0.125030835767516,0.252212591125998,0.193456179013446,0.237970102951319,0.316110743547875,0.356506096287353,0.288264490047079,0.291544283281391,0.298242513151812,0.254191137318862,0.291544283281391,0.331324674140884,0.152414255005257
"HG02181",0.416126756008347,-0.036889429632186,0.0912543849916608,0.252294390263127,0.261041114358866,0.261184772227253,0.315742647722802,0.0912543849916608,0.0912543849916608,0.294321323012957,0.0912543849916608,0.214112802244044,0.272073114077444,0.180902247869192,0.392349316573632,0.313129847269081,0.197231779163269,0.329421593956258,0.380151400607232,0.147118084118227,0.369455887170981,0.211322093266209,0.296973801301088,0.288541388936615,0.311194446250218,-0.0547226956101217,-0.158746572525179,-0.039809289699836,0.379389554709531,0.348614770144387,0.419624112099451,-0.158746572525179,-0.158746572525179,-0.0398092896998351,0.370614050850379,0.308998754120502,0.197947645566487,0.373143924959872,0.263108209073431,-0.189156259194497,0.386944860720103,0.393961909769787,-0.158746572525179,0.362151457896589,0.370722956640082,0.476937130365709,0.0912543849916608,0.416126756008347,0.0912543849916608,0.546387108945238,-0.158746572525179,-0.054722695610121,-0.158746572525179,0.233821128511142,0.584069095204454,0.343026216325461,0.438485166762554,0.273612521956299,0.377523085148992,0.440860035503553,0.231554039822616,0.307356338180402,0.255972732703517,0.386421245011662,-0.0695268809185202,0.374624103357237,0.301213940095681,0.191912503686134,0.410796097108374,-0.0398092896998361,-0.0547226956101217,-0.158746572525179,0.239650618066127,0.163034251915083,0.245217116256998,-0.0547226956101217,0.187070259466007,0.45977192892904,0.0912543849916607,-0.0398092896998361,0.379346799755497,0.356262856938731,-0.0398092896998361,-0.0398092896998362,-0.0547226956101217,0.252045726424465,-0.158746572525178,-0.0547226956101217,0.370614050850379,0.430385127234842,0.255661909230401,0.463938271774088,0.37035819109224,0.201238089237602,0.474459271097898,0.387339253433891,0.428976474929349,0.474459271097898,0.379389554709531,0.321728402221576
"HG02182",0.400900394719985,0.0686252194232726,0.0343889330413764,0.301801225133023,0.158961453961433,0.204298810307612,0.44078240817899,0.0343889330413763,0.0343889330413763,0.338506444893417,0.0343889330413764,-0.0401768427472432,-0.0542936359258273,-0.126353096415585,0.452590455732234,0.470855153211971,-0.143202089764875,0.217722837545651,-0.101440822096623,0.0473054482107791,0.51250661797198,-0.162703846787822,-0.0308636916273381,-0.0828351911547487,0.468723567258287,-0.108327977940082,-0.00759511272622238,-0.0888498295413978,0.461961583830107,0.420838068590594,-0.195094689847372,-0.00759511272622238,-0.00759511272622238,-0.0888498295413971,0.376675387683367,0.298208765196752,0.0606377683223377,0.264477537630181,0.450762719412627,-0.0122889400277294,0.410940974985018,0.418959367790947,-0.00759511272622238,0.405228324513726,0.39551728093858,0.696632086592977,0.0343889330413764,0.400900394719985,0.0343889330413763,0.302392415685641,-0.00759511272622238,-0.108327977940081,-0.00759511272622238,0.48192682873495,0.343026216325461,0.853682386593047,0.321485371169445,0.0604976154807488,0.472216870169793,0.383583779388857,0.285292138811292,0.171494124537002,0.229140820303189,-0.217100974244524,-0.122543663677133,0.452291275388075,-0.0969503270055815,0.126350459625579,0.351527887511412,-0.0888498295413979,-0.108327977940082,-0.00759511272622238,0.101257168140657,-0.11035514139924,0.433728410729771,-0.108327977940082,-0.121078028429914,-0.170111924408867,0.0343889330413764,-0.0888498295413979,0.444503239824282,0.436468577501598,-0.0888498295413979,-0.088849829541398,-0.108327977940082,0.0769261798080611,-0.00759511272622213,-0.108327977940082,0.376675387683367,0.328422394697602,0.540663461610008,0.405366757118484,0.497249988714597,0.0955303409023488,0.417007410087295,0.515831643010456,0.449414744056985,0.417007410087295,0.461961583830107,0.447062387591065
"HG02184",0.317243160580307,-0.057127619683304,0.147731765460481,0.15871877058249,0.245511420257986,0.0843116630236869,0.232586188458938,0.147731765460481,0.147731765460481,0.180411095731974,0.147731765460481,0.0868356209536897,0.153239284083264,0.0830739005035105,0.273856943694783,0.188887467013772,0.105492322479987,0.395340599363898,0.193937700703296,0.0228232984570169,0.317950445566204,0.126241540490789,0.0796878080058646,0.166789893955343,0.186923909679156,0.00177116620516295,-0.157169385606794,0.0101475478536494,0.354424662702979,0.415315080864523,0.310361911707524,-0.157169385606794,-0.157169385606794,0.0101475478536501,0.379414034447393,0.331024729113325,0.183765991739459,0.463887256562264,0.214400718196832,-0.189175921503849,0.278943814091862,0.287297546571132,-0.157169385606794,0.330593510013979,0.396672970548143,0.443451402962834,0.147731765460481,0.317243160580307,0.147731765460481,0.517824773026006,-0.157169385606794,0.00177116620516352,-0.157169385606794,0.227464087295559,0.438485166762554,0.321485371169445,0.648614678798312,0.146621731446019,0.249675310325167,0.349440284087708,0.155915604799455,0.137353885636593,0.240452407193681,0.220057979348316,-0.00957518135970858,0.259134485548749,0.110109064994624,0.187433263399298,0.300109759450025,0.0101475478536494,0.00177116620516295,-0.157169385606794,0.100410110369377,0.0945063781657517,0.192493199426757,0.00177116620516295,0.126421170429197,0.266737281355451,0.147731765460481,0.0101475478536494,0.354984585825405,0.284515708225927,0.0101475478536494,0.0101475478536492,0.00177116620516295,0.118429323177824,-0.157169385606794,0.00177116620516295,0.379414034447393,0.422928399824709,0.333364825665036,0.365228640296031,0.23278249030594,0.236416863868877,0.374068637759246,0.251536574114938,0.31407894314854,0.374068637759246,0.354424662702979,0.203976072384485
"HG02185",0.214314126742284,0.126904160206729,-0.167992890045089,1.2139713269049,0.395185839339405,1.136704896029,1.20782361191574,-0.167992890045089,-0.167992890045089,0.132135524066382,-0.167992890045089,0.479003434517816,0.459441598505839,0.42982355061617,0.219313658652754,1.24052564203579,0.452471982938764,0.20619078060523,0.629624773430966,1.09597669985084,0.185500382947764,0.467253116102832,0.553238193626985,0.531738786950275,1.20101549951855,0.0995522695732233,0.0385511027399072,0.157387540152692,0.193917266526364,0.17539814830247,0.599918728627457,0.0385511027399072,0.0385511027399072,0.157387540152693,0.225864587769551,0.17961384474746,-0.232198759100821,0.198470914583163,1.09766858599143,-0.0422453124648796,0.199327221585838,0.158501024037881,0.0385511027399072,0.173051511439719,0.170759459857456,0.270369550072369,-0.167992890045089,0.214314126742284,-0.167992890045089,0.413640562743374,0.0385511027399072,0.0995522695732234,0.0385511027399072,-0.0345495331035742,0.273612521956299,0.0604976154807488,0.146621731446019,1.16898914911183,0.159893107599123,0.234492658433067,0.0878839364633364,1.67088865533871,0.346480450616297,0.630178759269767,0.0277869453641395,0.192517074574117,1.32847711771709,0.380675213801487,0.233659810940738,0.157387540152692,0.0995522695732233,0.0385511027399072,1.19922469779508,0.412305213160415,1.17613283378707,0.0995522695732233,0.433642907473831,0.633170316637973,-0.167992890045089,0.157387540152692,0.175835121811133,0.162049057998671,0.157387540152692,0.157387540152692,0.0995522695732233,1.18318785095864,0.0385511027399071,0.0995522695732233,0.225864587769551,0.235975114972264,-0.0744258030464215,0.22903444703656,0.16342773524017,-0.0102796921973655,0.251267511649452,0.172775765604046,0.261507889321996,0.251267511649452,0.193917266526364,1.2466395061925
"HG02186",0.534846038150239,0.254054807387857,-0.044851016041792,0.209829540087879,0.217655091250301,0.198608474827648,0.29676140072166,-0.0448510160417919,-0.0448510160417919,0.442445985514688,-0.044851016041792,0.0606050550164015,0.168011138167138,0.105068891482782,0.560544442375005,0.285292776624916,0.0533437312420448,0.300025138034939,0.155359180804256,0.0493718013978997,0.404408652899466,0.0669112286003004,0.174286069615511,0.106979914124847,0.284365688687142,-0.105229981390852,0.22200352409243,-0.033884478848309,0.505908990936392,0.433143313065921,0.0887180042567679,0.22200352409243,0.22200352409243,-0.0338844788483081,0.454446145403139,0.383665825536443,-0.00674987276295416,0.374418565677363,0.223260114389617,0.192582286580373,0.547420463755311,0.516295554960232,0.22200352409243,0.521366753636321,0.480787264856773,0.417440665556003,-0.044851016041792,0.534846038150239,-0.0448510160417919,0.29020637936291,0.22200352409243,-0.105229981390852,0.22200352409243,0.36158005173301,0.377523085148992,0.472216870169793,0.249675310325167,0.159893107599123,0.658278291958662,0.562447399783776,0.539188712025439,0.15327261113797,0.290493253268352,0.126774122800267,-0.174301850337084,0.537468124288834,0.131406325235232,0.238367556549724,0.533074704961535,-0.033884478848309,-0.105229981390852,0.22200352409243,0.166725509115943,0.0874728512831875,0.211392231406695,-0.105229981390852,0.109405231609681,0.13811881197859,-0.0448510160417921,-0.033884478848309,0.484583401105773,0.59143248778354,-0.033884478848309,-0.0338844788483091,-0.105229981390852,0.180757792710329,0.222003524092431,-0.105229981390852,0.454446145403139,0.474467731199088,0.141465474338558,0.589939706030525,0.693253659628142,0.193976145267279,0.605653069329231,0.538694580565043,0.516043518251968,0.605653069329231,0.505908990936392,0.298112624927619
"HG02187",0.739964787547183,0.076244325308556,-0.0195298062161608,0.137437531718315,0.260874722782843,0.130810829109767,0.209748413979415,-0.0195298062161607,-0.0195298062161607,0.345306058223763,-0.0195298062161608,0.0767602608850037,0.17049594372475,0.0807822739961607,0.633470428165753,0.199632383440492,0.10196488015814,0.369161488448644,0.217531584356997,0.0971366610894434,0.419231937961041,0.112921590304084,0.166850898158355,0.147897927099902,0.198876845577726,0.00416288724829986,-0.0430624243943688,0.0786155941763294,0.509232553219176,0.448303224535686,0.228004966142955,-0.0430624243943688,-0.0430624243943688,0.0786155941763303,0.502062785591813,0.340506944967403,0.0115351059100974,0.395524261807292,0.149124778305639,-0.118204439811507,0.658130633098942,0.516219188945818,-0.0430624243943688,0.48571706733836,0.686564287727368,0.335902519968785,-0.0195298062161608,0.739964787547183,-0.0195298062161607,0.404773311563988,-0.0430624243943688,0.00416288724830058,-0.0430624243943688,0.285788058249395,0.440860035503553,0.383583779388857,0.349440284087708,0.234492658433067,0.562447399783776,0.672482641884576,0.3289409231837,0.158522894166357,0.249688276227175,0.255271126840568,-0.0754489658925318,0.464794621420185,0.109479042114015,0.415378555288975,0.646991151285241,0.0786155941763292,0.00416288724829986,-0.0430624243943688,0.20486047772639,0.0658685078107633,0.136020949610863,0.00416288724829986,0.0851634712491936,0.266514596678515,-0.0195298062161608,0.0786155941763292,0.643354904935286,0.472719511452495,0.0786155941763292,0.0786155941763292,0.00416288724829986,0.216289801055682,-0.0430624243943686,0.00416288724829986,0.502062785591813,0.556133678027356,0.116367902127284,0.70102931623483,0.518562359522336,0.15994473817013,0.67336793767934,0.532152270118154,0.633279221371067,0.67336793767934,0.509232553219176,0.210562387797553
"HG02188",0.312474728371073,0.482444501582529,0.00798783924432328,0.109121688911564,0.119868771846847,0.109790600970964,0.160687937323833,0.00798783924432336,0.00798783924432336,0.416930456024082,0.00798783924432328,0.0331561201543813,0.0645021502318022,0.162797710490389,0.24583184151863,0.153460562482424,0.0810623228074137,0.193649540422407,0.0385352148719376,0.130675978905552,0.211924268470211,0.0885085472826771,0.0996909656360893,0.0912064292738589,0.151675394964451,-0.146459207366785,0.342553368871281,-0.0307464280208176,0.281390537802449,0.243266617515753,0.0523401743293037,0.342553368871281,0.342553368871281,-0.0307464280208174,0.225865302309426,0.268496694100052,0.0326965331879683,0.200048184649073,0.116634485201472,0.279342586966267,0.249148678712111,0.437462446157261,0.342553368871281,0.373100863749216,0.274188739416632,0.242836315003429,0.00798783924432328,0.312474728371073,0.00798783924432336,0.248269966317148,0.342553368871281,-0.146459207366785,0.342553368871281,0.354671005762356,0.231554039822616,0.285292138811292,0.155915604799455,0.0878839364633364,0.539188712025439,0.3289409231837,0.840931788215488,0.03079891994257,0.219570476814781,0.0708109230325305,-0.241222224062348,0.356057299515306,0.0770887115156199,-0.0667949602296076,0.373796671810482,-0.0307464280208177,-0.146459207366785,0.342553368871281,0.0690899915200646,0.149868303431925,0.101734236397279,-0.146459207366785,0.168014325398431,0.0861934053200557,0.00798783924432321,-0.0307464280208177,0.230666597263277,0.468623946545266,-0.0307464280208177,-0.0307464280208178,-0.146459207366785,0.0755662166342635,0.342553368871282,-0.146459207366785,0.225865302309426,0.318014545870032,0.101702049240997,0.409882222524568,0.50185877630041,0.137157588417818,0.390381680452444,0.28296075672055,0.24650117463058,0.390381680452444,0.281390537802449,0.160884216546464
"HG02190",0.16128519006271,0.189151822997419,-0.470743418050129,2.26575397706785,0.562265400533194,2.18625964238812,2.30247636538191,-0.470743418050129,-0.470743418050129,0.0597175656493469,-0.470743418050129,1.54189977649161,1.2776858928551,1.24771680970077,0.200000004079664,2.32843357109742,1.25424504067528,0.124146226708594,1.63174264120947,1.81928748382485,0.218857354881808,1.2572654967398,1.64977414541051,1.44136588842115,2.29058978524782,-0.0194285280000954,-0.0190653124792917,0.00858523190002097,0.175422691293401,0.126824492882034,1.63193548895337,-0.0190653124792917,-0.0190653124792917,0.00858523190002103,0.18655590621733,0.150356998934993,-0.554171571699069,0.133324194320567,2.1301038815773,-0.0764193430891986,0.301559838213716,0.0541212638366938,-0.0190653124792917,0.143443308452502,0.0866299525469787,0.361961822252998,-0.470743418050129,0.16128519006271,-0.470743418050129,0.466748380550041,-0.0190653124792917,-0.0194285280000955,-0.0190653124792917,-0.0843147520414287,0.307356338180402,0.171494124537002,0.137353885636593,1.67088865533871,0.15327261113797,0.158522894166357,0.03079891994257,3.80331114034138,0.522595068673734,1.54358118165975,-0.0568082332328951,0.175339641366845,2.96130129686162,0.421260372079811,0.235284554759082,0.00858523190002079,-0.0194285280000954,-0.0190653124792917,1.70856301000634,1.21308415144504,2.30793275408597,-0.0194285280000954,1.13128232577415,1.53073427395333,-0.470743418050129,0.00858523190002079,0.147237010898521,0.169138484509564,0.00858523190002079,0.00858523190002062,-0.0194285280000954,1.75121286403794,-0.0190653124792919,-0.0194285280000954,0.18655590621733,0.179441072094526,-0.171519750278199,0.154298059022641,0.18924118449338,-0.153963601790867,0.191718954489192,0.128719941642663,0.270907371461025,0.191718954489192,0.175422691293401,2.3103500074781
"HG02250",0.273459769973128,0.223581407569097,-0.0858435524838264,0.370113402718046,0.950775942773169,0.284197022740835,0.375553004502411,-0.0858435524838264,-0.0858435524838264,0.252708716787336,-0.0858435524838264,0.573399150635089,0.738602852652317,0.562495331717849,0.312583847575462,0.365541748306998,0.550640606724123,0.235635587397433,0.541238041019451,0.248215161849886,0.221451313687475,0.566513979036792,0.646920082068858,0.548950928858638,0.363906162139598,0.0434615854735536,0.169219765336792,0.104372431976649,0.235495097736335,0.21175131212183,0.621234839230427,0.169219765336792,0.169219765336792,0.104372431976649,0.227242370369422,0.244088424888343,-0.042361367238626,0.342810412762014,0.37924926561604,0.111505122543741,0.253307791259682,0.215442605504894,0.169219765336792,0.291133850987081,0.182734872817038,0.363452638094178,-0.0858435524838264,0.273459769973128,-0.0858435524838264,0.441107852969184,0.169219765336792,0.0434615854735538,0.169219765336792,0.0961602824264905,0.255972732703517,0.229140820303189,0.240452407193681,0.346480450616297,0.290493253268352,0.249688276227175,0.219570476814781,0.522595068673734,0.934929251382348,0.617131967957679,-0.0263079892200775,0.308361091868389,0.710404682711042,0.340394117797861,0.32832701730381,0.104372431976649,0.0434615854735536,0.169219765336792,0.348395678611259,0.542363520146996,0.372163276451046,0.0434615854735536,0.567520363063761,0.585789867945168,-0.0858435524838264,0.104372431976649,0.2309191541122,0.358104772047277,0.104372431976649,0.104372431976649,0.0434615854735536,0.363957726330677,0.169219765336792,0.0434615854735536,0.227242370369422,0.240359046291027,0.118791629657729,0.241502739984726,0.328946677910554,0.110951601512206,0.262362297799129,0.258914406741074,0.35453935194432,0.262362297799129,0.235495097736335,0.341894219770152
"HG02351",0.285741647255847,-0.0710200633668609,-0.25305866440015,0.438268655128748,0.729988787433098,0.457837595618131,0.470391288229111,-0.25305866440015,-0.25305866440015,0.200177024535549,-0.25305866440015,2.80247930072072,2.12598076580155,1.97250035532291,0.233849945224206,0.38131332378894,2.05352124555045,0.127388674516106,2.89047906000959,0.495592955582787,0.110772249195162,2.1335717079194,2.97739600595149,2.78456719059184,0.40933257071112,0.0137861980190347,-0.248922765949177,0.0295422960411113,0.178242445252,0.155144485407584,2.85596947926815,-0.248922765949177,-0.248922765949177,0.0295422960411117,0.215353996185738,0.115125153666862,-0.318257224476365,0.169186416684294,0.334777672272206,-0.320072613632251,0.326736511376719,0.196467592697747,-0.248922765949177,0.170704012383653,0.101589648207626,-0.00401317471232582,-0.25305866440015,0.285741647255847,-0.25305866440015,0.415496257102336,-0.248922765949177,0.013786198019035,-0.248922765949177,-0.111821765467207,0.386421245011662,-0.217100974244524,0.220057979348316,0.630178759269767,0.126774122800267,0.255271126840568,0.0708109230325305,1.54358118165975,0.617131967957679,3.07580193236183,-0.00990539038946284,0.158800053045515,2.4340406430848,0.205590289780916,0.36024575936589,0.0295422960411112,0.0137861980190347,-0.248922765949177,0.53697805694978,2.04520373004859,0.3613913637634,0.0137861980190347,1.91788214520746,2.78734801909688,-0.25305866440015,0.0295422960411112,0.196743480912835,0.128629186552512,0.0295422960411112,0.029542296041111,0.0137861980190347,0.579245137902683,-0.248922765949177,0.0137861980190347,0.215353996185738,0.313981993687193,-0.456565819676964,0.304160778010727,0.180647884979343,0.193024964957976,0.32894106333524,0.192065929648744,0.308547498922839,0.32894106333524,0.178242445252,0.382040976296055
"HG02353",-0.0652985267817513,0.532216382378631,0.129017954466108,-0.102668178942356,0.0318629569468344,-0.074189634595124,-0.131611016932492,0.129017954466108,0.129017954466108,0.0112120924633077,0.129017954466108,0.024528740917405,-0.0150046746637516,0.0502903516436783,-0.0326497730152804,-0.11738517376845,0.100271673120857,0.0473662237903474,0.0142443910637118,0.503334307429567,0.397469266436906,0.0952777555222464,-0.0346461700366087,-0.00463678164180916,-0.12748015027726,0.781533140663112,0.0244461820758159,0.101582478361815,-0.0261682602647489,0.00494699196571831,0.00280075795005089,0.0244461820758159,0.0244461820758159,0.101582478361814,0.00195849891863551,-0.00143866543888777,0.129412522902912,0.408893257793588,-0.0903339960823532,0.675978853313916,0.376619800481185,-0.00491436715193556,0.0244461820758159,-0.0761302020081531,0.377075021577708,-0.122714348487875,0.129017954466108,-0.0652985267817513,0.129017954466108,-0.030496298186045,0.0244461820758159,0.781533140663113,0.0244461820758159,-0.140540509766871,-0.0695268809185202,-0.122543663677133,-0.00957518135970858,0.0277869453641395,-0.174301850337084,-0.0754489658925318,-0.241222224062348,-0.0568082332328951,-0.0263079892200775,-0.00990539038946284,1.38082438939852,-0.0675998390581795,-0.059667344132611,-0.0228669448107108,-0.0914993902020244,0.101582478361815,0.781533140663112,0.0244461820758159,0.045273196472307,0.0619295385990528,-0.129149095828783,0.781533140663112,0.0449464339707747,-0.00948688849900822,0.129017954466108,0.101582478361815,0.805557427619815,-0.133897021076709,0.101582478361815,0.101582478361815,0.781533140663112,0.0379869289300536,0.0244461820758158,0.781533140663112,0.00195849891863551,-0.0371121370361695,0.0596673240505458,-0.102377949238657,-0.161086993014901,0.0149952644644766,-0.0919600923706633,0.357925921911172,-0.0320842105789669,-0.0919600923706633,-0.0261682602647489,-0.136968996280509
